Course,Year,Semester,Instructor,Slot,Mode,Scheduled
ENGL 1,2023,Fall,Ume Ali,W|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Linda Landau,F|09:30AM-12:15PM,Fully Online,0
ENGL 1,2023,Fall,Hsin-Yi Meng,MW|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Ramen Bahuguna,T|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Au-Co Tran,TR|09:00AM-10:15AM,Hybrid,0
ENGL 1,2023,Fall,Kashi Nath,MW|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Medha Bodas,R|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Zeel Jatinkumar Lia,TR|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Sanjayvarma Pandeti / Bhawandeep Singh Harsh,M|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Faranak Abri,MW|10:30PM-11:45PM,Fully Online,0
ENGL 1,2023,Fall,Joseph Petsche / Ryan Portner,T|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Chao-Li Tarng,TR|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Doug Case,T|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Erik Johnson,TR|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Tazmina Sharmin,T|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Vidya Rangasayee,TR|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Kevin Nguyen,T|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Laura Mugica Sanchez,TBA|TBA,Hybrid,0
ENGL 1,2023,Fall,Ume Ali,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Thuy Le / Sotoudeh Hamedi-Hagh,MW|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Craig England,W|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Lin Zou,MW|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Bem Cayco,R|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Faranak Abri,M|09:00AM-10:15PM,In Person,0
ENGL 1,2023,Fall,Sara Cook,W|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Nargis Adham,MW|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Deep Shah,W|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Venkata Sudha Vihari Chitrapu,TR|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Jalel Rejeb,MW|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Jonas Fahrney,MW|07:30AM-08:45AM,Hybrid,0
ENGL 1,2023,Fall,Ahmed Banafa,R|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,David Parent,M|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Sanjayvarma Pandeti / Bhawandeep Singh Harsh,W|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Alex Davis,TR|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Nalana La Framboise,TBA|TBA,In Person,0
ENGL 1,2023,Fall,Alla Petrosyan,M|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Emi Ishida,R|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Rula Khayrallah,TBA|TBA,In Person,0
ENGL 1,2023,Fall,Christopher Pollett,TR|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Abbas Moallem,F|09:30AM-12:15PM,Hybrid,0
ENGL 1,2023,Fall,Linda Landau,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,John Leih,TR|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Laura Kapitzky,TR|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Iftiza Ahmed Shovon,TR|07:30AM-08:45AM,Hybrid,0
ENGL 1,2023,Fall,Lin Zou,W|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Edgar Bering,TR|07:30AM-08:45AM,Fully Online,0
ENGL 1,2023,Fall,Devam Sanjay Sheth,R|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Santosh Kc,R|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Loc Lam,MW|07:30AM-08:45AM,Fully Online,0
ENGL 1,2023,Fall,Alla Petrosyan,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Carl Bugarin,T|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Ume Ali,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Brenda Serrano,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Steven Morgan,TR|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Carl Bugarin,MW|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Bala Meghana Shivani Sripathi Panditharadhyula,TR|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Mostafa Jalal,W|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Yan Zhang,MW|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Glenn Friedman,R|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Jeonghee Kim,M|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Alex Davis,TR|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Bhawandeep Singh Harsh,F|09:30AM-12:15PM,Fully Online,0
ENGL 1,2023,Fall,Ishie Eswar,MW|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Kourosh Youssefi,MW|07:30AM-08:45AM,Hybrid,0
ENGL 1,2023,Fall,Clare Cordero,TR|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Patrick Murphy,MW|04:00PM-05:15PM,Hybrid,0
ENGL 1,2023,Fall,Ahmed Banafa,R|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Tazmina Sharmin,R|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Medha Bodas,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Edgar Bering,MW|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Andrew Bond,R|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Xiao Wang,TR|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Sreeja Manda,W|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Gregory Tomlinson,M|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Dashiell Fryer,MW|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Craig England,W|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Jahan Ghofraniha,MW|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Gaurav Sarkar,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Essam Marouf,MW|01:30PM-02:45PM,Fully Online,0
ENGL 1,2023,Fall,Roohi Vora,TR|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Supreeta Amin,T|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Yan Chen,M|09:00AM-10:15PM,Fully Online,0
ENGL 1,2023,Fall,Ishie Eswar,R|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Craig Jones,MW|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Pouya Ostovari,W|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Aditya Kumar,MW|10:30PM-11:45PM,Hybrid,0
ENGL 1,2023,Fall,Laura Mugica Sanchez,R|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Daniel Hendel De La O,R|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Saicharan Reddy Kadari,MW|04:00PM-05:15PM,Hybrid,0
ENGL 1,2023,Fall,Ahmad Yazdankhah,TR|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Sonia Cuellar-Ortiz,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Sherri Harvey,T|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Vakini Santhanakrishnan,W|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Wasin So,TR|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Yasmeen Abdeljabbar,R|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Bhawandeep Singh Harsh,TR|07:30AM-08:45AM,Fully Online,0
ENGL 1,2023,Fall,Meghna Shankar,TR|09:00AM-10:15AM,Hybrid,0
ENGL 1,2023,Fall,Irina Slobodov,R|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Sara Cook,T|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Chung-Wen Tsao,T|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Alayna Mills,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Roshni Dhandamudi,T|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Brenda Serrano,T|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Clare Cordero,TR|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Debra Caires,R|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Wasin So,MW|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Wasin So,R|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Kashi Nath,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Alesya Petty,T|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Mark Dowdy,R|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Dashiell Fryer,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Sara Cook,W|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Bem Cayco,MW|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Pavan Kumar Bajjuri,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Raymond Kwok,M|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Craig England,T|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Regina Arnold,TR|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Minh Hoang Huynh,TR|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Ryan Portner / Hollianne Mcclure,TR|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Bhawandeep Singh Harsh,TR|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Logan O'Brien,MW|10:30PM-11:45PM,In Person,0
ENGL 1,2023,Fall,Derek Mena Godoy / Ryan Portner,TR|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Plamen Koev,MW|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Raina Levesque,TR|09:00AM-10:15AM,Hybrid,0
ENGL 1,2023,Fall,Danielle Allen,MW|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Smita Duorah,MW|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Nada Attar,MW|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Micah Johnson,T|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,William Andreopoulos,MW|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Mary Poffenroth,T|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Likith Sodishetty Venkataramana,M|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Ching-Seh Wu,T|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Venkata Sudha Vihari Chitrapu,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Danny Barringer,MW|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Sayma Akther,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Ahmad Yazdankhah,TR|06:00PM-07:15PM,Hybrid,0
ENGL 1,2023,Fall,Glenn Friedman,W|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Jennifer Johnston,TR|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Thuy Le / Robert Morelos-Zaragoza,MW|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Thuy Le / Robert Morelos-Zaragoza,W|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Karen Singmaster / Melody Esfandiari,TR|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Edgar Bering,MW|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Kashi Nath,R|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Rula Khayrallah,R|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Regina Arnold,MW|07:30AM-08:45AM,Fully Online,0
ENGL 1,2023,Fall,Amin Termeh Yousefi,TR|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Sotoudeh Hamedi-Hagh,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Laura Mugica Sanchez,TR|04:00PM-05:15PM,Hybrid,0
ENGL 1,2023,Fall,Carlos Rojas,R|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Logan O'Brien,TR|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Balaji Venkatraman,TR|06:00PM-07:15PM,In Person,0
ENGL 1,2023,Fall,Twinkle Patel,T|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Shiva Kumar Appam,M|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Artur Antonyan,MW|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Rula Khayrallah,F|09:30AM-12:15PM,Hybrid,0
ENGL 1,2023,Fall,Rachel Turner,TR|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Irina Slobodov,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Azadeh Shahid Faylienejad,MW|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Stephanie Velasquez,TR|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Adam Smith,MW|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Jason Pruitt,R|09:00AM-10:15AM,Hybrid,0
ENGL 1,2023,Fall,Wencen Wu,T|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Jennifer Johnston,R|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Jose Ramirez,M|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Katharine Studer,MW|10:30PM-11:45PM,In Person,0
ENGL 1,2023,Fall,Chao-Li Tarng,MW|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,David Archer,T|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Spoorthy Ananthaiah,R|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,David Taylor,TR|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Rula Khayrallah,MW|07:30AM-08:45AM,Hybrid,0
ENGL 1,2023,Fall,Deeptiman Kaushik,R|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Saicharan Reddy Kadari,TR|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Eric Vanuska,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Padmavati Tanniru,TR|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Kyle Yrigoyen,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Lilly Chen,R|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Nathapong Shugan,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Artur Antonyan,R|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,Bala Meghana Shivani Sripathi Panditharadhyula,R|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Bala Meghana Shivani Sripathi Panditharadhyula,TR|04:00PM-05:15PM,Fully Online,0
ENGL 1,2023,Fall,Bhawandeep Singh Harsh,TR|09:00AM-10:15AM,Hybrid,0
ENGL 1,2023,Fall,John Leih,TR|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,David Archer,T|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Shiva Kumar Appam,TR|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Lining Wang,F|09:30AM-12:15PM,Fully Online,0
ENGL 1,2023,Fall,Jose Ramirez,T|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Alex Davis,R|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Karen Singmaster / Melody Esfandiari,T|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Clare Cordero,T|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Joseph Navarro,TBA|TBA,Fully Online,0
ENGL 1,2023,Fall,Jason Pruitt,R|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,Jillian Murphy,W|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Robert Meyer / Carlie Pietsch,MW|10:30PM-11:45PM,Hybrid,0
ENGL 1,2023,Fall,Likith Sodishetty Venkataramana,TR|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Ben Reed,R|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Lavanya Lankalapilli,MW|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,William Andreopoulos,TR|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Chung-Wen Tsao,M|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Sindhuja Ravi,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Ramen Bahuguna,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Sai Prasanna Kumar Varikallu,TR|04:00PM-05:15PM,Hybrid,0
ENGL 1,2023,Fall,Faranak Abri,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,David Taylor,R|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Steven Morgan,T|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Jun Liu,TR|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Srivatsan Srinivasan,R|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Anne Cheilek,TR|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Smita Duorah,TR|04:00PM-05:15PM,Fully Online,0
ENGL 1,2023,Fall,Ishie Eswar,TR|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Kourosh Youssefi,MW|01:30PM-02:45PM,Fully Online,0
ENGL 1,2023,Fall,Apoorva Mohite,TR|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Brenda Serrano,M|06:00PM-08:45PM,In Person,0
ENGL 1,2023,Fall,Wo-Tak Wu,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Pouya Ostovari,TR|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Peter O'Sullivan,MW|06:00PM-07:15PM,Hybrid,0
ENGL 1,2023,Fall,Sreeja Manda,MW|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Nathapong Shugan,TR|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Mary Poffenroth,M|09:00AM-10:15PM,Fully Online,0
ENGL 1,2023,Fall,Essam Marouf,F|09:30AM-12:15PM,Hybrid,0
ENGL 1,2023,Fall,Amin Termeh Yousefi,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Tejaswani Dasari,MW|10:30AM-11:45AM,Hybrid,0
ENGL 1,2023,Fall,Sayma Akther,R|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Chao-Li Tarng,TR|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Wencen Wu,MW|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Danny Barringer,MW|10:30PM-11:45PM,Fully Online,0
ENGL 1,2023,Fall,Lavanya Lankalapilli,MW|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Danielle Allen,R|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Robert Meyer / Carlie Pietsch,TR|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Pavan Kumar Bajjuri,TR|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Elizabeth Sonnier,TR|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Christopher Pollett,T|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Denise Gip,TR|04:00PM-05:15PM,Fully Online,0
ENGL 1,2023,Fall,Clare Cordero,MW|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Kevin Nguyen,W|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Austin Karwowski,M|06:00PM-08:45PM,Fully Online,0
ENGL 1,2023,Fall,Richard Mcnabb,R|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Laura Mugica Sanchez,T|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Denise Gip,TR|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Javier Valencia,MW|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Jose Ramirez,W|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Lee Patterson,R|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Robert Meyer / Carlie Pietsch,MW|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Sindhuja Ravi,R|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Smita Duorah,TR|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,Iftiza Ahmed Shovon,T|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Jonathan Miller / Ryan Portner,M|06:00PM-08:45PM,Hybrid,0
ENGL 1,2023,Fall,Matthew Leigh / Jonathan Miller,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Amin Termeh Yousefi,MW|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Yasmeen Abdeljabbar,T|06:00PM-07:15PM,Hybrid,0
ENGL 1,2023,Fall,Kala Padmanabhan,R|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Vakini Santhanakrishnan,MW|06:00PM-07:15PM,Hybrid,0
ENGL 1,2023,Fall,Devam Sanjay Sheth,TBA|TBA,Fully Online,0
ENGL 1,2023,Fall,Patrick Murphy,MW|04:00PM-05:15PM,Fully Online,0
ENGL 1,2023,Fall,Mostafa Jalal,TR|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Jane Huynh,MW|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Loc Lam,W|04:30PM-05:45PM,In Person,0
ENGL 1,2023,Fall,Thuy Le / Sotoudeh Hamedi-Hagh,W|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Hossein Omidian,R|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Hossein Omidian,M|09:00AM-10:15PM,In Person,0
ENGL 1,2023,Fall,Plamen Koev,MW|07:30AM-08:45AM,In Person,0
ENGL 1,2023,Fall,Plamen Koev,MW|03:00PM-04:15PM,In Person,0
ENGL 1,2023,Fall,Ping Hsu,T|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Saptarshi Sengupta,R|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Joseph Petsche / Ryan Portner,R|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Glenn Friedman,R|12:00PM-01:15PM,Hybrid,0
ENGL 1,2023,Fall,Laura Kapitzky,M|12:00PM-01:15PM,In Person,0
ENGL 1,2023,Fall,Nada Attar,TR|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Yasmeen Abdeljabbar,T|10:30AM-11:45AM,In Person,0
ENGL 1,2023,Fall,Ume Ali,TR|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Madeline Doyle / Carlie Pietsch,MW|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Shubham Subhash Gaikwad,TR|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Amin Termeh Yousefi,MW|10:30PM-11:45PM,Fully Online,0
ENGL 1,2023,Fall,Bhawandeep Singh Harsh,MW|04:00PM-05:15PM,Fully Online,0
ENGL 1,2023,Fall,Madeline Doyle / Carlie Pietsch,T|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Ignacio Mosqueira,R|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,Jose Ramirez,TR|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Craig England,R|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Pranathi Kunadi,R|04:30PM-05:45PM,Hybrid,0
ENGL 1,2023,Fall,Jonas Fahrney,R|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Kyle Yrigoyen,R|01:30PM-02:45PM,Fully Online,0
ENGL 1,2023,Fall,Iftiza Ahmed Shovon,TR|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Nalana La Framboise,MW|06:00PM-07:15PM,Hybrid,0
ENGL 1,2023,Fall,Yue Luo,TR|01:30PM-02:45PM,In Person,0
ENGL 1,2023,Fall,Prashansa Evangeline Bonapalle / Bhawandeep Singh Harsh,MW|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Leanne Lindelof,TR|04:30PM-05:45PM,Fully Online,0
ENGL 1,2023,Fall,Rula Khayrallah,MW|09:00AM-10:15AM,In Person,0
ENGL 1,2023,Fall,Shiva Kumar Appam,R|01:30PM-02:45PM,Hybrid,0
ENGL 1,2023,Fall,Saicharan Reddy Kadari,F|09:30AM-12:15PM,Fully Online,0
ENGL 1,2023,Fall,Srivatsan Srinivasan,MW|10:30PM-11:45PM,In Person,0
ENGL 1,2023,Fall,John Leih,T|12:00PM-01:15PM,Fully Online,0
ENGL 1,2023,Fall,Viet Nguyen,MW|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Timothy Cech,T|10:30AM-11:45AM,Fully Online,0
ENGL 1,2023,Fall,Avantika Rohatgi,TR|06:00PM-07:15PM,In Person,0
ENGL 1,2023,Fall,Saicharan Reddy Kadari,T|03:00PM-04:15PM,Fully Online,0
ENGL 1,2023,Fall,Spoorthy Ananthaiah,MW|01:30PM-02:45PM,Fully Online,0
ENGL 1,2023,Fall,Jack Warecki,TR|09:00AM-10:15AM,Fully Online,0
ENGL 1,2023,Fall,Viet Nguyen,MW|06:00PM-07:15PM,Fully Online,0
ENGL 1,2023,Fall,Pranathi Kunadi,TR|04:00PM-05:15PM,In Person,0
ENGL 1,2023,Fall,Elizabeth Sonnier,MW|04:00PM-05:15PM,Hybrid,0
ENGL 1,2023,Fall,Paul Houck,W|03:00PM-04:15PM,Hybrid,0
ENGL 1,2023,Fall,Jeonghee Kim,R|06:00PM-08:45PM,Fully Online,0
